ID,Name,Age,Department,Salary,Department_label_encoded,Name_label_encoded,Department_Finance,Department_HR,Department_IT,Department_Marketing,Department_Operations,Department_Sales,Age_standardized,Age_normalized,Salary_standardized,Salary_normalized
430,Diana Martinez,42,Finance,77076,0,34,True,False,False,False,False,False,-0.08429363011892142,0.4761904761904763,0.1635764813160915,0.522899274401186
670,,34,Operations,78868,4,99,False,False,False,False,True,False,-0.7285761533208686,0.2857142857142858,0.23347794405702968,0.5428727471327144
216,George Martinez,24,IT,59371,2,64,False,False,True,False,False,False,-1.5339293073233025,0.04761904761904767,-0.5270515308648853,0.32556091797724007
998,Alice Garcia,43,IT,59009,2,2,False,False,True,False,False,False,-0.0037583147186780403,0.5,-0.5411722504587578,0.3215260981508934
788,Hannah Brown,47,IT,80026,2,69,False,False,True,False,False,False,0.3183829468822955,0.5952380952380953,0.27864864375234577,0.5557797122125748
157,Diana Jones,49,Finance,42149,0,33,True,False,False,False,False,False,0.4794535776827823,0.6428571428571428,-1.1988389144164686,0.13360603662546394
454,George Davis,48,Operations,94041,4,60,False,False,False,False,True,False,0.3989182622825389,0.6190476190476191,0.8253389341062791,0.7119896565944783
1963,John Garcia,35,IT,39752,2,91,False,False,True,False,False,False,-0.6480408379206252,0.30952380952380953,-1.2923399223350114,0.10688928766482014
491,Alice Brown,46,Finance,113588,0,0,True,False,False,False,False,False,0.23784763148205212,0.5714285714285714,1.5878187846627068,0.9298587813060779
902,Ethan Williams,57,Operations,91001,4,48,False,False,False,False,True,False,1.1237361008847293,0.8333333333333333,0.7067560955279019,0.6781060867820641
427,Hannah Miller,37,Sales,89353,5,75,False,False,False,False,False,True,-0.4869702071201384,0.3571428571428572,0.6424717146143605,0.6597376252521763
106,John Brown,54,Sales,76819,5,89,False,False,False,False,False,True,0.8821301546839992,0.7619047619047619,0.1535515505546958,0.5200347752427023
190,Charlie Miller,58,Operations,56160,4,25,False,False,False,False,True,False,1.2042714162849728,0.8571428571428572,-0.6523046541132963,0.2897713973628775
293,Ethan Smith,59,Finance,60682,0,47,True,False,False,False,False,False,1.284806731685216,0.8809523809523809,-0.4759126817279601,0.3401732074588437
469,Charlie Jones,64,Marketing,58602,3,23,False,False,False,True,False,False,1.6874833086864331,1.0,-0.5570483081236919,0.31698971232403395
531,Diana Garcia,40,HR,117527,1,31,False,True,False,False,False,False,-0.24536426091940822,0.4285714285714286,1.741469377149624,0.9737625252176239
396,George Miller,47,HR,96918,1,65,False,True,False,False,False,False,0.3183829468822955,0.5952380952380953,0.9375635481161447,0.7440564428939245
925,,59,Operations,36530,4,99,False,False,False,False,True,False,1.284806731685216,0.8809523809523809,-1.4180221282230152,0.07097716202811
1617,Diana Johnson,52,IT,92946,2,32,False,False,True,False,False,False,0.7210595238835125,0.7142857142857144,0.7826257077104491,0.6997848839153358
1631,Fiona Rodriguez,49,Sales,77701,5,56,False,False,False,False,False,True,0.4794535776827823,0.6428571428571428,0.1879561767475013,0.5298654688527514
9,Alice Davis,44,Sales,45398,5,1,False,False,False,False,False,True,0.07677700068156534,0.5238095238095237,-1.072103505685828,0.16981910186248173
693,Charlie Miller,35,Sales,40258,5,25,False,False,False,False,False,True,-0.6480408379206252,0.30952380952380953,-1.2726021209137421,0.11252911869280757
1920,Alice Williams,38,Sales,115445,5,9,False,False,False,False,False,True,-0.406434891719895,0.38095238095238093,1.6602557357285117,0.9505567382605691
67,George Miller,52,HR,34114,1,65,False,True,False,False,False,False,0.7210595238835125,0.7142857142857144,-1.512264278882673,0.044048640756138624
884,Fiona Williams,32,Marketing,43565,3,58,False,False,False,True,False,False,-0.8896467841213553,0.23809523809523814,-1.1436042764470666,0.14938864677493063
249,Alice Jones,53,HR,49201,1,4,False,True,False,False,False,False,0.8015948392837559,0.7380952380952381,-0.9237579349247855,0.2122070018613672
365,Diana Brown,55,Sales,65262,5,29,False,False,False,False,False,True,0.9626654700842426,0.7857142857142858,-0.2972582736065891,0.39122148039991533
160,Charlie Smith,54,Finance,101031,0,27,True,False,False,False,False,False,0.8821301546839992,0.7619047619047619,1.0980014478111664,0.7898995753407863
686,John Jones,58,Finance,72092,0,93,True,False,False,False,False,False,1.2042714162849728,0.8571428571428572,-0.030836961932142786,0.46734805336662244
708,Jane Williams,24,HR,63787,1,88,False,True,False,False,False,False,-1.5339293073233025,0.04761904761904767,-0.3547943548247162,0.37478126149422086
893,Fiona Smith,54,Marketing,78563,3,57,False,False,False,True,False,False,0.8821301546839992,0.7619047619047619,0.2215806526865017,0.5394732442403505
243,Bob Davis,47,Operations,86549,4,11,False,False,False,False,True,False,0.3183829468822955,0.5952380952380953,0.5330946490308835,0.628484490464673
516,Charlie Rodriguez,41,Finance,80979,0,26,True,False,False,False,False,False,-0.16482894551916483,0.45238095238095244,0.3158228033461594,0.5664017655123218
543,Ethan Garcia,60,HR,119489,1,41,False,True,False,False,False,False,1.3653420470854596,0.9047619047619047,1.8180021170479057,0.9956308028399783
358,Hannah Garcia,29,IT,41871,2,71,False,False,True,False,False,False,-1.1312527303220854,0.16666666666666674,-1.2096830029443597,0.13050747333340762
24,Jane Rodriguez,54,Finance,34470,0,86,True,False,False,False,False,False,0.8821301546839992,0.7619047619047619,-1.498377604364942,0.0480165851157503
281,Alice Williams,35,IT,86273,2,9,False,False,True,False,False,False,-0.6480408379206252,0.30952380952380953,0.522328575528373,0.6254082189948618
639,Ethan Smith,58,Finance,70372,0,47,True,False,False,False,False,False,1.2042714162849728,0.8571428571428572,-0.09792988375938255,0.44817708623591435
324,Diana Miller,54,HR,54226,1,35,False,True,False,False,False,False,0.8821301546839992,0.7619047619047619,-0.7277451836562507,0.2682152052519533
576,Hannah Davis,25,Operations,87941,4,70,False,False,False,False,True,False,-1.453393991923059,0.07142857142857151,0.5873931066957194,0.6439995987471996
145,Bob Smith,53,HR,74139,1,18,False,True,False,False,False,False,0.8015948392837559,0.7380952380952381,0.04901141654481059,0.49016373343438957
676,Alice Miller,42,Sales,46029,5,6,False,False,False,False,False,True,-0.08429363011892142,0.4761904761904763,-1.0474897651782766,0.17685217178078227
738,Ethan Martinez,38,Operations,92812,4,44,False,False,False,False,True,False,-0.406434891719895,0.38095238095238093,0.7773987010099549,0.69829133182492
31,Charlie Jones,37,Operations,45577,4,23,False,False,False,False,True,False,-0.4869702071201384,0.3571428571428572,-1.0651211609142721,0.17181421995341006
720,Jane Johnson,23,IT,87418,2,82,False,False,True,False,False,False,-1.6144646227235457,0.023809523809523836,0.5669921775587158,0.6381702872301297
695,John Smith,22,Sales,111580,5,97,False,False,False,False,False,True,-1.6949999381237892,0.0,1.5094916991806735,0.9074777917720884
273,John Martinez,23,Finance,78231,0,94,True,False,False,False,False,False,-1.6144646227235457,0.023809523809523836,0.20863015847333682,0.5357728017476788
663,Hannah Jones,53,IT,45379,2,73,False,False,True,False,False,False,0.8015948392837559,0.7380952380952381,-1.0728446484269427,0.1696073295511542
276,Fiona Johnson,62,Sales,71323,5,52,False,False,False,False,False,True,1.5264126778859464,0.9523809523809523,-0.06083373919094941,0.4587768477134163
158,John Williams,46,HR,89189,1,98,False,True,False,False,False,False,0.23784763148205212,0.5714285714285714,0.6360744825331586,0.6579096958280855
263,George Miller,59,Operations,118733,4,65,False,False,False,False,True,False,1.284806731685216,0.8809523809523809,1.7885124374540724,0.9872044940313647
393,Hannah Miller,38,Finance,84823,0,75,True,False,False,False,False,False,-0.406434891719895,0.38095238095238093,0.46576768212750225,0.6092466478672299
383,George Martinez,27,Operations,59794,4,64,False,False,False,False,True,False,-1.2923233611225722,0.11904761904761907,-0.5105513529969071,0.33027563838205953
349,John Johnson,47,Finance,101308,0,92,True,False,False,False,False,False,0.3183829468822955,0.5952380952380953,1.108806528826367,0.7929869927217201
228,Alice Johnson,61,Finance,44210,0,3,True,False,False,False,False,False,1.4458773624857029,0.9285714285714286,-1.1184444307618515,0.15657775944894614
627,Ethan Jones,29,HR,61656,1,43,False,True,False,False,False,False,-1.1312527303220854,0.16666666666666674,-0.43791936436765105,0.3510293248921633
1530,Fiona Johnson,52,Sales,35978,5,52,False,False,False,False,False,True,0.7210595238835125,0.7142857142857144,-1.4395542752280364,0.06482461908848741
422,Fiona Smith,49,Finance,53177,0,57,True,False,False,False,False,False,0.4794535776827823,0.6428571428571428,-0.7686640644683289,0.2565231444844459
130,Ethan Smith,63,Finance,80115,0,47,True,False,False,False,False,False,1.6069479932861896,0.9761904761904763,0.28212031238177854,0.5567716983024777
746,Jane Williams,41,IT,59309,2,88,False,False,True,False,False,False,-0.16482894551916483,0.45238095238095244,-0.5294699966516812,0.3248698714876448
513,Alice Rodriguez,62,Sales,65144,5,7,False,False,False,False,False,True,1.5264126778859464,0.9523809523809523,-0.30186116010403924,0.3899062628874598
803,Fiona Williams,35,HR,100968,1,58,False,True,False,False,False,False,-0.6480408379206252,0.30952380952380953,1.0955439745116802,0.7891973829400685
757,John Williams,37,HR,67051,1,98,False,True,False,False,False,False,-0.4869702071201384,0.3571428571428572,-0.22747383340372165,0.4111615153980762
23,George Jones,42,HR,112811,1,63,False,True,False,False,False,False,-0.08429363011892142,0.4761904761904763,1.5575099473023781,0.9211984083638918
688,Diana Garcia,31,Finance,96077,0,31,True,False,False,False,False,False,-0.9701820995215987,0.2142857142857143,0.9047582299436396,0.7346827316398978
105,John Johnson,55,Operations,41563,4,92,False,False,False,False,True,False,0.9626654700842426,0.7857142857142858,-1.2216973168529583,0.1270745327076762
72,Bob Martinez,61,IT,47772,2,15,False,False,True,False,False,False,1.4458773624857029,0.9285714285714286,-0.9794996705591609,0.1962794948673079
698,Bob Johnson,22,Operations,36256,4,13,False,False,False,False,True,False,-1.6949999381237892,0.0,-1.4287101867001453,0.06792318238054368
864,Diana Miller,30,HR,104905,1,35,False,True,False,False,False,False,-1.0507174149218421,0.19047619047619047,1.2491165519732168,0.8330788350293694
926,Fiona Davis,56,Marketing,41116,3,50,False,False,False,True,False,False,1.043200785484486,0.8095238095238095,-1.2391336750255026,0.12209231043591662
991,Hannah Jones,50,Finance,115751,0,73,True,False,False,False,False,False,0.5599888930830257,0.6666666666666667,1.6721920346117298,0.9539673870640555
101,Diana Brown,28,Finance,111889,0,29,True,False,False,False,False,False,-1.211788045722329,0.1428571428571429,1.5215450206019625,0.9109218783089423
15,Diana Williams,45,Marketing,109141,3,38,False,False,False,True,False,False,0.15731231608180873,0.5476190476190477,1.4143523757291399,0.8802929145442995
802,Hannah Brown,43,HR,52669,1,69,False,True,False,False,False,False,-0.0037583147186780403,0.5,-0.7884798809149788,0.25086102163421353
359,Jane Brown,37,IT,107452,2,79,False,False,True,False,False,False,-0.4869702071201384,0.3571428571428572,1.348468686795298,0.8614674706583889
922,Fiona Brown,32,Sales,110257,5,49,False,False,False,False,False,True,-0.8896467841213553,0.23809523809523814,1.4578847598914653,0.8927317513570148
180,Jane Brown,33,HR,66451,1,79,False,True,False,False,False,False,-0.809111468721112,0.261904761904762,-0.2508783410178751,0.4044739687245734
911,,31,HR,51384,1,99,False,True,False,False,False,False,-0.9701820995215987,0.2142857142857143,-0.8386045347219574,0.2365385258417949
373,John Brown,63,HR,69922,1,89,False,True,False,False,False,False,1.6069479932861896,0.9761904761904763,-0.11548326446999761,0.44316142623078725
894,Hannah Garcia,41,HR,56390,1,71,False,True,False,False,False,False,-0.16482894551916483,0.45238095238095244,-0.6433329261945374,0.2923349569210535
34,Ethan Miller,58,Operations,58625,4,45,False,False,False,False,True,False,1.2042714162849728,0.8571428571428572,-0.556151135331816,0.3172460682798516
58,Bob Garcia,63,Sales,117128,5,12,False,False,False,False,False,True,1.6069479932861896,0.9761904761904763,1.725905379586212,0.9693153066797446
843,Alice Johnson,61,Sales,113457,5,3,False,False,False,False,False,True,1.4458773624857029,0.9285714285714286,1.5827088005002834,0.9283986669490298
604,Charlie Brown,42,HR,59725,1,19,False,True,False,False,False,False,-0.08429363011892142,0.4761904761904763,-0.5132428713725348,0.32950657051460674
394,George Brown,40,HR,53312,1,59,False,True,False,False,False,False,-0.24536426091940822,0.4285714285714286,-0.7633980502551444,0.258027842485984
739,Ethan Davis,26,IT,37999,2,40,False,False,True,False,False,False,-1.3728586765228157,0.09523809523809534,-1.3607200920810296,0.0873505054670694
523,Hannah Jones,62,Operations,116205,4,73,False,False,False,False,True,False,1.5264126778859464,0.9523809523809523,1.689901445373106,0.9590276307136727
764,Jane Johnson,25,IT,53252,2,82,False,False,True,False,False,False,-1.453393991923059,0.07142857142857151,-0.7657385010165598,0.2573590878186337
579,Charlie Jones,52,IT,88712,2,23,False,False,True,False,False,False,0.7210595238835125,0.7142857142857144,0.6174678989799066,0.6525930962226507
648,Alice Miller,49,HR,112617,1,6,False,True,False,False,False,False,0.4794535776827823,0.6428571428571428,1.5499424898404686,0.9190361016061259
625,Diana Williams,53,HR,55498,1,38,False,True,False,False,False,False,0.8015948392837559,0.7380952380952381,-0.6781276275142455,0.2823928041997793
42,George Smith,35,IT,84061,2,67,False,False,True,False,False,False,-0.6480408379206252,0.30952380952380953,0.43604395745752744,0.6007534635918813
259,Ethan Miller,45,HR,98910,1,45,False,True,False,False,False,False,0.15731231608180873,0.5476190476190477,1.015266513395134,0.7662590978499537
545,Charlie Smith,52,IT,75000,2,27,False,False,True,False,False,False,0.7210595238835125,0.7142857142857144,0.08259688497112072,0.4997603629108661
374,George Miller,27,IT,109364,2,65,False,False,True,False,False,False,-1.2923233611225722,0.11904761904761907,1.4230510510590668,0.8827784527246181
437,Fiona Smith,31,Sales,40634,5,57,False,False,False,False,False,True,-0.9701820995215987,0.2142857142857143,-1.257935296142206,0.11671998127486932
350,Hannah Davis,56,Sales,78244,5,70,False,False,False,False,False,True,1.043200785484486,0.8095238095238095,0.20913725613831016,0.5359176985922715
53,Jane Jones,57,Marketing,99569,3,83,False,False,False,True,False,False,1.1237361008847293,0.8333333333333333,1.0409724642580125,0.7736042532796843
371,Hannah Martinez,43,Marketing,102146,3,74,False,False,False,True,False,False,-0.0037583147186780403,0.5,1.1414948244608014,0.802327266242379
846,George Garcia,62,Finance,95633,0,61,True,False,False,False,False,False,1.5264126778859464,0.9523809523809523,0.8874388943091661,0.7297339471015059
229,Hannah Johnson,60,Operations,46456,4,72,False,False,False,False,True,False,1.3653420470854596,0.9047619047619047,-1.0308335572595373,0.18161147583009174
541,John Jones,60,HR,75838,1,93,False,True,False,False,False,False,1.3653420470854596,0.9047619047619047,0.11528518060555498,0.5091006364315251
982,Ethan Miller,29,HR,111623,1,45,False,True,False,False,False,False,-1.1312527303220854,0.16666666666666674,1.5111690222263545,0.9079570659503562
231,George Smith,61,HR,84624,1,67,False,True,False,False,False,False,1.4458773624857029,0.9285714285714286,0.4580051871021414,0.6070286115538515
1998,Alice Garcia,43,IT,59009,2,2,False,False,True,False,False,False,-0.0037583147186780403,0.5,-0.5411722504587578,0.3215260981508934
227,Ethan Jones,54,Operations,103379,4,43,False,False,False,False,True,False,0.8821301546839992,0.7619047619047619,1.1895910876078866,0.8160701746564274
977,John Brown,60,Operations,117489,4,89,False,False,False,False,True,False,1.3653420470854596,0.9047619047619047,1.7399870916673943,0.9733389805949688
502,Alice Rodriguez,60,Finance,59956,0,7,True,False,False,False,False,False,1.3653420470854596,0.9047619047619047,-0.5042321359410857,0.33208127598390536
1723,Ethan Johnson,59,Finance,38329,0,42,True,False,False,False,False,False,1.284806731685216,0.8809523809523809,-1.3478476128932453,0.09102865613749594
762,Diana Davis,25,Finance,92424,0,30,True,False,False,False,False,False,-1.453393991923059,0.07142857142857151,0.7622637860861357,0.6939667183093883
473,Fiona Jones,52,Sales,79230,5,53,False,False,False,False,False,True,0.7210595238835125,0.7142857142857144,0.24759866365090225,0.5469075669590611
316,Hannah Williams,45,Finance,93133,0,78,True,False,False,False,False,False,0.15731231608180873,0.5476190476190477,0.7899201125835269,0.7018691692952441
840,Bob Miller,43,Marketing,99184,3,16,False,False,False,True,False,False,-0.0037583147186780403,0.5,1.025954571872264,0.7693130774975201
408,Jane Martinez,22,Marketing,110354,3,84,False,False,False,True,False,False,-1.6949999381237892,0.0,1.46166848862242,0.8938129047358976
778,Hannah Williams,43,Operations,39833,4,78,False,False,False,False,True,False,-0.0037583147186780403,0.5,-1.2891803138071007,0.10779210646574305
718,Diana Miller,42,Operations,60254,4,35,False,False,False,False,True,False,-0.08429363011892142,0.4761904761904763,-0.4926078971593895,0.33540275749841175
796,Diana Williams,47,Operations,96707,4,38,False,False,False,False,True,False,0.3183829468822955,0.5952380952380953,0.9293329629385008,0.7417046556470759
244,Bob Martinez,23,Marketing,64503,3,15,False,False,False,True,False,False,-1.6144646227235457,0.023809523809523836,-0.32686497573849316,0.3827617338579342
624,Jane Rodriguez,31,Operations,109578,4,86,False,False,False,False,True,False,-0.9701820995215987,0.2142857142857143,1.4313986587747816,0.885163677704834
810,Hannah Martinez,47,Finance,87714,0,74,True,False,False,False,False,False,0.3183829468822955,0.5952380952380953,0.5785384013150314,0.6414694769223911
184,Ethan Garcia,58,Finance,118920,0,41,True,False,False,False,False,False,1.2042714162849728,0.8571428571428572,1.79580684232715,0.989288779411273
876,Hannah Davis,32,Sales,86700,5,70,False,False,False,False,False,True,-0.8896467841213553,0.23809523809523814,0.5389847834471122,0.6301675230441712
721,Hannah Brown,32,Sales,44472,5,69,False,False,False,False,False,True,-0.8896467841213553,0.23809523809523814,-1.1082244624370046,0.1594979881630424
642,Alice Jones,48,Operations,66751,4,4,False,False,False,False,True,False,0.3989182622825389,0.6190476190476191,-0.23917608721079836,0.4078177420613248
26,Bob Jones,43,Sales,53196,5,14,False,False,False,False,False,True,-0.0037583147186780403,0.5,-0.7679229217272141,0.2567349167957734
36,Fiona Garcia,42,Marketing,54089,3,51,False,False,False,True,False,False,-0.08429363011892142,0.4761904761904763,-0.7330892128948158,0.2666882154281702
928,Ethan Johnson,52,Operations,30282,4,42,False,False,False,False,True,False,0.7210595238835125,0.7142857142857144,-1.6617410675117328,0.0013375093347005595
37,Charlie Miller,30,HR,66487,1,25,False,True,False,False,False,False,-1.0507174149218421,0.19047619047619047,-0.24947407056102586,0.40487522152498356
66,George Brown,35,Sales,97203,5,59,False,False,False,False,False,True,-0.6480408379206252,0.30952380952380953,0.9486806892328675,0.7472330275638381
13,Ethan Johnson,57,Sales,98785,5,42,False,False,False,False,False,True,1.1237361008847293,0.8333333333333333,1.0103905743088522,0.7648658589596407
506,Jane Rodriguez,53,Operations,72533,4,86,False,False,False,False,True,False,0.8015948392837559,0.7380952380952381,-0.013634648835740032,0.47226340017164703
90,Bob Brown,32,Operations,55537,4,10,False,False,False,False,True,False,-0.8896467841213553,0.23809523809523814,-0.6766063345193255,0.28282749473355706
307,Jane Smith,56,HR,94612,1,87,False,True,False,False,False,False,1.043200785484486,0.8095238095238095,0.8476122238524151,0.7183539718454286
131,Hannah Miller,34,Finance,37151,0,75,True,False,False,False,False,False,-0.7285761533208686,0.2857142857142858,-1.3937984628423665,0.07789877283518543
829,Ethan Smith,46,Operations,101707,4,47,False,False,False,False,True,False,0.23784763148205212,0.5714285714285714,1.1243705263897792,0.7974342112595993
297,Ethan Jones,48,HR,68067,1,43,False,True,False,False,False,False,0.3989182622825389,0.6190476190476191,-0.1878422005104219,0.42248576109854097
730,Bob Rodriguez,48,Sales,113820,5,17,False,False,False,False,False,True,0.3989182622825389,0.6190476190476191,1.5968685276068462,0.932444632686499
970,John Rodriguez,46,Sales,107275,5,96,False,False,False,False,False,True,0.23784763148205212,0.5714285714285714,1.3415643570491227,0.8594946443897056
845,Charlie Garcia,63,HR,98673,1,21,False,True,False,False,False,False,1.6069479932861896,0.9761904761904763,1.0060217328875434,0.7636175169139201
656,Alice Davis,23,Finance,32023,0,1,True,False,False,False,False,False,-1.6144646227235457,0.023809523809523836,-1.5938289879179977,0.020742540598981285
402,Diana Smith,22,Sales,45422,5,37,False,False,False,False,False,True,-1.6949999381237892,0.0,-1.0711673253812617,0.17008660372942186
119,Charlie Miller,24,IT,117163,2,25,False,False,True,False,False,False,-1.5339293073233025,0.04761904761904767,1.727270642530371,0.9697054135690322
640,George Martinez,62,IT,119464,2,64,False,False,True,False,False,False,1.5264126778859464,0.9523809523809523,1.8170269292306491,0.9953521550619155
1458,Charlie Johnson,56,HR,33191,1,22,False,True,False,False,False,False,1.043200785484486,0.8095238095238095,-1.548268213095779,0.033760964790066794
722,Jane Rodriguez,60,Sales,33471,5,86,False,False,False,False,False,True,1.3653420470854596,0.9047619047619047,-1.5373461095425074,0.03688181990436806
287,Diana Rodriguez,38,Operations,49169,4,36,False,False,False,False,True,False,-0.406434891719895,0.38095238095238093,-0.9250061753308737,0.21185033270544706
142,Alice Brown,50,IT,73596,2,0,False,False,True,False,False,False,0.5599888930830257,0.6666666666666667,0.027830337154001756,0.48411150369486955
174,Alice Brown,45,IT,106153,2,0,False,False,True,False,False,False,0.15731231608180873,0.5476190476190477,1.297797927810656,0.8469889321102553
608,Bob Smith,58,Sales,59806,5,18,False,False,False,False,False,True,1.2042714162849728,0.8571428571428572,-0.510083262844624,0.33040938931552966
621,Fiona Miller,44,Finance,64196,0,55,True,False,False,False,False,False,0.07677700068156534,0.5238095238095237,-0.33884028213440165,0.3793399391433253
356,Bob Jones,41,IT,119099,2,14,False,False,True,False,False,False,-0.16482894551916483,0.45238095238095244,1.8027891870987058,0.9912838975022014
1941,Ethan Miller,29,Sales,41205,5,45,False,False,False,False,False,True,-1.1312527303220854,0.16666666666666674,-1.23566200639607,0.12308429652581954
697,Charlie Williams,25,Marketing,58854,3,28,False,False,False,True,False,False,-1.453393991923059,0.07142857142857151,-0.5472184149257474,0.3197984819269051
1649,Jane Williams,50,Finance,39596,0,88,True,False,False,False,False,False,0.5599888930830257,0.6666666666666667,-1.2984250943146913,0.10515052552970944
710,Bob Jones,22,Finance,105564,0,14,True,False,False,False,False,False,-1.6949999381237892,0.0,1.2748225028360953,0.8404239904591002
346,Jane Davis,60,Operations,81112,4,80,False,False,False,False,True,False,1.3653420470854596,0.9047619047619047,0.3210108025339634,0.567884171691615
986,Alice Smith,54,Sales,30587,5,8,False,False,False,False,False,True,0.8821301546839992,0.7619047619047619,-1.6498437761412048,0.004737012227064519
671,Alice Martinez,54,HR,53225,1,5,False,True,False,False,False,False,0.8821301546839992,0.7619047619047619,-0.7667917038591967,0.25705814821832607
150,Diana Rodriguez,63,HR,33654,1,36,False,True,False,False,False,False,1.6069479932861896,0.9761904761904763,-1.5302077347201906,0.03892152163978646
809,Hannah Garcia,23,Finance,48322,0,71,True,False,False,False,False,False,-1.6144646227235457,0.023809523809523836,-0.9580455385795202,0.20240974598468553
827,Bob Rodriguez,43,Operations,105415,4,17,False,False,False,False,True,False,-0.0037583147186780403,0.5,1.2690103834452473,0.8387632497018469
223,Alice Jones,41,Operations,61007,4,4,False,False,False,False,True,False,-0.16482894551916483,0.45238095238095244,-0.463235240103627,0.34379562857365775
